"TMDB_ID","GENRE_NAME"
42941,"Horror"
42941,"Thriller"
39514,"Action"
39514,"Adventure"
39514,"Comedy"
39514,"Crime"
39514,"Thriller"
41436,"Horror"
41436,"Thriller"
44603,"Drama"
44603,"Fantasy"
41215,"Drama"
41215,"Horror"
41215,"Action"
41215,"Thriller"
41215,"Mystery"
38234,"Action"
38234,"Thriller"
41733,"Comedy"
41733,"Drama"
44115,"Adventure"
44115,"Drama"
44115,"Thriller"
38055,"Animation"
38055,"Action"
38055,"Comedy"
38055,"Family"
38055,"Science Fiction"
44214,"Drama"
44214,"Mystery"
44214,"Thriller"
38363,"Drama"
38363,"Thriller"
44048,"Action"
44048,"Thriller"
38357,"Comedy"
38357,"Drama"
38357,"Romance"
43539,"Romance"
43539,"Drama"
43539,"Thriller"
43539,"Crime"
39210,"Drama"
44147,"Action"
44147,"Comedy"
45958,"Drama"
12444,"Adventure"
12444,"Fantasy"
12444,"Family"
45269,"Drama"
45269,"History"
38757,"Animation"
38757,"Family"
45317,"Drama"
48838,"Drama"
48838,"Crime"
42684,"Science Fiction"
38117,"Fantasy"
43347,"Drama"
43347,"Comedy"
43347,"Romance"
10140,"Adventure"
10140,"Family"
10140,"Fantasy"
37710,"Action"
37710,"Thriller"
37710,"Romance"
44982,"Drama"
44982,"Thriller"
46503,"Drama"
46503,"Mystery"
46503,"Thriller"
46503,"Crime"
46503,"Romance"
43930,"Action"
43930,"Adventure"
43930,"Drama"
44264,"Drama"
44264,"Western"
44264,"Adventure"
20526,"Adventure"
20526,"Action"
20526,"Science Fiction"
42888,"Comedy"
42888,"Drama"
42888,"Romance"
44129,"Drama"
41283,"Crime"
41283,"Drama"
41283,"Action"
41283,"Thriller"
39451,"Comedy"
39451,"Romance"
38745,"Comedy"
42297,"Drama"
42297,"Romance"
46838,"Comedy"
46838,"Horror"
41515,"Comedy"
41515,"Family"
41515,"Animation"
41515,"Adventure"
23830,"Drama"
23830,"Romance"
40805,"Action"
40805,"Crime"
40805,"Comedy"
49009,"Drama"
49009,"Adventure"
49009,"History"
46528,"Adventure"
46528,"Fantasy"
46528,"Action"
46528,"Western"
46528,"Thriller"
23047,"Adventure"
23047,"Fantasy"
23047,"Action"
49849,"Action"
49849,"Science Fiction"
49849,"Thriller"
49849,"Western"
40619,"Animation"
40619,"Adventure"
40619,"Comedy"
40619,"Family"
40619,"Fantasy"
44564,"Comedy"
44564,"Drama"
51876,"Thriller"
51876,"Mystery"
51876,"Science Fiction"
43947,"Thriller"
43947,"Crime"
43947,"Horror"
12536,"Crime"
12536,"Comedy"
12536,"Family"
41630,"Comedy"
41630,"Romance"
50348,"Crime"
50348,"Drama"
50348,"Thriller"
48171,"Drama"
48171,"Thriller"
48171,"Horror"
48138,"Action"
48138,"Mystery"
48138,"Thriller"
48340,"Action"
48340,"Thriller"
45772,"Animation"
45772,"Family"
50204,"Comedy"
50204,"Thriller"
43552,"Drama"
43552,"Horror"
43552,"Mystery"
43552,"Thriller"
39513,"Adventure"
39513,"Comedy"
39513,"Science Fiction"
47327,"Fantasy"
47327,"Thriller"
47327,"Action"
47327,"Crime"
44896,"Animation"
44896,"Comedy"
44896,"Family"
44896,"Western"
44896,"Adventure"
50725,"Comedy"
38050,"Thriller"
38050,"Romance"
38050,"Fantasy"
27582,"Action"
27582,"Thriller"
27582,"Crime"
48988,"Comedy"
48988,"Romance"
49494,"Adventure"
49494,"Drama"
46529,"Action"
46529,"Thriller"
46529,"Science Fiction"
46529,"Adventure"
44943,"Action"
44943,"Science Fiction"
50321,"Animation"
50321,"Family"
50321,"Adventure"
50321,"Comedy"
50321,"Science Fiction"
50546,"Romance"
50546,"Comedy"
49730,"Thriller"
38322,"Crime"
38322,"Comedy"
38322,"Action"
45132,"Comedy"
45132,"Action"
45132,"Drama"
45612,"Thriller"
45612,"Science Fiction"
45612,"Mystery"
38684,"Drama"
38684,"Romance"
23629,"Action"
23629,"Fantasy"
23629,"Thriller"
13413,"Animation"
13413,"Family"
58496,"Documentary"
49018,"Horror"
49018,"Thriller"
49010,"Action"
49010,"Comedy"
49010,"Thriller"
55725,"Comedy"
60307,"Family"
60307,"Comedy"
50359,"Comedy"
50359,"Family"
50359,"Animation"
50456,"Action"
50456,"Thriller"
50456,"Adventure"
49012,"Comedy"
49012,"Romance"
41446,"Horror"
41446,"Mystery"
46195,"Animation"
46195,"Adventure"
46195,"Comedy"
46195,"Family"
62215,"Drama"
62215,"Science Fiction"
10195,"Adventure"
10195,"Fantasy"
10195,"Action"
55787,"Drama"
55787,"Romance"
51209,"Action"
51209,"Crime"
51209,"Thriller"
51209,"Drama"
51497,"Action"
51497,"Thriller"
51497,"Crime"
46738,"Drama"
46738,"War"
46738,"Mystery"
43959,"Drama"
43959,"Action"
55721,"Romance"
55721,"Comedy"
38321,"Horror"
38321,"Action"
38321,"Thriller"
38321,"Science Fiction"
50780,"Drama"
1865,"Adventure"
1865,"Action"
1865,"Fantasy"
59436,"Fantasy"
59436,"Comedy"
59436,"Romance"
8967,"Drama"
8967,"Fantasy"
45243,"Comedy"
45610,"Action"
45610,"Thriller"
45610,"Crime"
61891,"Drama"
61891,"History"
61891,"Thriller"
61891,"Mystery"
58423,"Animation"
59108,"Action"
59108,"Comedy"
88794,"Drama"
88794,"Crime"
88794,"History"
73499,"Drama"
73499,"Action"
73499,"Thriller"
73499,"Crime"
73499,"Mystery"
17578,"Adventure"
17578,"Animation"
17578,"Action"
17578,"Family"
17578,"Mystery"
44826,"Adventure"
44826,"Drama"
44826,"Family"
70578,"Crime"
70578,"Drama"
70578,"Thriller"
37958,"Fantasy"
37958,"Action"
37958,"Drama"
71880,"Comedy"
62630,"Drama"
62630,"Action"
62630,"Thriller"
62630,"Crime"
62630,"War"
65057,"Comedy"
65057,"Drama"
60420,"Drama"
60420,"Romance"
64328,"Comedy"
64328,"Family"
64328,"Music"
50619,"Adventure"
50619,"Fantasy"
50619,"Romance"
57212,"War"
23514,"Drama"
23514,"Comedy"
75900,"Drama"
15157,"Music"
57431,"Comedy"
64685,"Drama"
65759,"Family"
65759,"Music"
65759,"Animation"
65759,"Comedy"
51052,"Drama"
51052,"Animation"
51052,"Family"
51052,"Comedy"
62046,"Mystery"
62046,"Comedy"
62046,"Crime"
70074,"Action"
70074,"Crime"
70074,"Thriller"
76163,"Action"
76163,"Adventure"
76163,"Thriller"
70160,"Science Fiction"
70160,"Adventure"
70160,"Fantasy"
49026,"Action"
49026,"Crime"
49026,"Drama"
49026,"Thriller"
49040,"Action"
49040,"Thriller"
58574,"Adventure"
58574,"Action"
58574,"Crime"
58574,"Mystery"
57157,"Comedy"
57157,"Drama"
57157,"Romance"
62838,"Comedy"
62838,"Romance"
56292,"Action"
56292,"Thriller"
56292,"Adventure"
74465,"Drama"
74465,"Comedy"
74465,"Family"
65754,"Thriller"
65754,"Crime"
65754,"Mystery"
65754,"Drama"
71469,"Horror"
71469,"Action"
71469,"Thriller"
71469,"Science Fiction"
55301,"Comedy"
55301,"Fantasy"
55301,"Family"
55301,"Music"
55301,"Animation"
80038,"Drama"
80038,"Comedy"
80038,"Romance"
63207,"Horror"
63207,"Thriller"
63207,"Drama"
76487,"Thriller"
76487,"Horror"
77866,"Thriller"
77866,"Action"
77866,"Drama"
77866,"Crime"
62837,"Drama"
62837,"Family"
71688,"History"
71688,"Drama"
38541,"Science Fiction"
38541,"Action"
52520,"Fantasy"
52520,"Action"
52520,"Horror"
75174,"Action"
75174,"Drama"
75174,"Thriller"
49527,"Action"
49527,"Thriller"
49527,"Crime"
70435,"Thriller"
74997,"Drama"
74997,"Horror"
74997,"Crime"
50357,"Horror"
50357,"Thriller"
50357,"Science Fiction"
74998,"Action"
74998,"Drama"
74998,"Thriller"
72431,"Drama"
72431,"Action"
72431,"Adventure"
72431,"History"
72431,"War"
54054,"Action"
54054,"Comedy"
54054,"Thriller"
54054,"Crime"
54054,"Romance"
58428,"Horror"
58428,"Thriller"
78698,"Drama"
78698,"Romance"
78698,"Adventure"
50698,"Thriller"
50698,"Horror"
76726,"Science Fiction"
76726,"Drama"
76726,"Thriller"
65086,"Drama"
65086,"Horror"
65086,"Thriller"
64678,"Drama"
64678,"Romance"
59961,"Action"
59961,"Thriller"
59961,"Crime"
59961,"Mystery"
72570,"Drama"
72570,"Romance"
72545,"Adventure"
72545,"Action"
72545,"Science Fiction"
51999,"Drama"
51999,"Science Fiction"
51999,"Romance"
70954,"Drama"
70954,"Thriller"
70954,"Adventure"
71676,"Action"
71676,"Fantasy"
71676,"Thriller"
79548,"Drama"
79548,"Thriller"
57214,"Comedy"
57214,"Crime"
73723,"Animation"
73723,"Family"
73937,"Comedy"
75674,"Action"
75674,"Thriller"
75674,"War"
59962,"Action"
59962,"Comedy"
59962,"Romance"
49529,"Action"
49529,"Adventure"
49529,"Fantasy"
49529,"Science Fiction"
79108,"Comedy"
74387,"Comedy"
77949,"Drama"
77949,"Horror"
77949,"Thriller"
64688,"Action"
64688,"Comedy"
64688,"Crime"
82532,"Drama"
82532,"Comedy"
81796,"Action"
81796,"Thriller"
81796,"Science Fiction"
80767,"Documentary"
81025,"Drama"
57165,"Adventure"
74308,"Drama"
10679,"Action"
10679,"Comedy"
10679,"Science Fiction"
71552,"Comedy"
22970,"Horror"
22970,"Thriller"
74306,"Drama"
74306,"Comedy"
76489,"Comedy"
70436,"Thriller"
62764,"Adventure"
62764,"Fantasy"
62764,"Drama"
62764,"Comedy"
62764,"Science Fiction"
62764,"Family"
44833,"Thriller"
44833,"Action"
44833,"Adventure"
44833,"Science Fiction"
74534,"Drama"
74534,"Comedy"
75802,"Comedy"
75802,"Romance"
72207,"Comedy"
72207,"Romance"
67660,"Comedy"
67660,"Romance"
77877,"Drama"
77877,"Romance"
72387,"Action"
72387,"Crime"
72387,"Thriller"
45657,"Horror"
45657,"Thriller"
59860,"Adventure"
59860,"Comedy"
59860,"Romance"
12445,"Adventure"
12445,"Fantasy"
12445,"Family"
64690,"Drama"
64690,"Action"
64690,"Thriller"
64690,"Crime"
1771,"Science Fiction"
1771,"Action"
1771,"Adventure"
50646,"Comedy"
50646,"Drama"
50646,"Romance"
51828,"Drama"
51828,"Romance"
67913,"Action"
67913,"Comedy"
67913,"Thriller"
67913,"Crime"
51162,"Animation"
51162,"Family"
41513,"Animation"
41513,"Family"
41513,"Adventure"
41513,"Comedy"
41513,"Fantasy"
50544,"Comedy"
12819,"Family"
12819,"Animation"
55846,"Crime"
55846,"Action"
55846,"Thriller"
59968,"Comedy"
59968,"Drama"
51620,"Action"
51620,"Thriller"
51620,"Science Fiction"
70821,"Drama"
70821,"Family"
61791,"Thriller"
61791,"Action"
61791,"Drama"
61791,"Science Fiction"
49520,"Comedy"
50014,"Drama"
62206,"Action"
62206,"Comedy"
62206,"Adventure"
55779,"Horror"
55779,"Mystery"
55465,"Comedy"
56288,"Family"
56288,"Comedy"
56288,"Action"
46261,"Fantasy"
46261,"Horror"
46261,"Thriller"
58151,"Horror"
58151,"Comedy"
55420,"Science Fiction"
55420,"Drama"
44835,"Drama"
52015,"Drama"
52015,"Horror"
52015,"Action"
52015,"Thriller"
52015,"Science Fiction"
48289,"Drama"
48289,"Thriller"
62835,"Action"
62835,"Thriller"
62835,"Crime"
62835,"Drama"
37430,"Adventure"
37430,"Fantasy"
37430,"Action"
69798,"Comedy"
48572,"Horror"
48572,"Action"
48572,"Thriller"
70868,"Comedy"
39538,"Drama"
39538,"Thriller"
39538,"Science Fiction"
64586,"Drama"
64586,"Romance"
60308,"Drama"
38543,"Romance"
38543,"Adventure"
38543,"Action"
38543,"History"
24428,"Science Fiction"
24428,"Action"
24428,"Adventure"
49517,"Drama"
49517,"Thriller"
49517,"Mystery"
48231,"Drama"
48231,"Thriller"
59440,"Action"
59440,"Drama"
10316,"Drama"
49021,"Action"
49021,"Adventure"
49021,"Thriller"
40807,"Comedy"
40807,"Drama"
74643,"Drama"
74643,"Comedy"
74643,"Romance"
64720,"Thriller"
64720,"Drama"
39254,"Action"
39254,"Science Fiction"
39254,"Drama"
68817,"Drama"
68817,"Music"
68817,"Romance"
60935,"Horror"
60935,"Science Fiction"
60935,"Mystery"
60935,"Thriller"
50837,"Drama"
50837,"Thriller"
71859,"Drama"
71859,"Thriller"
52451,"Adventure"
52451,"Action"
52451,"Thriller"
52451,"Comedy"
49530,"Action"
49530,"Thriller"
49530,"Science Fiction"
72113,"Comedy"
72113,"Drama"
50839,"Thriller"
50839,"Drama"
72571,"Horror"
71157,"Drama"
45156,"Comedy"
45156,"Drama"
45156,"Romance"
58233,"Crime"
58233,"Adventure"
58233,"Action"
58233,"Comedy"
58233,"Thriller"
59965,"Thriller"
59965,"Action"
59965,"Mystery"
53487,"Drama"
76025,"Drama"
63492,"Comedy"
63492,"Romance"
69668,"Drama"
69668,"Thriller"
69668,"Mystery"
132344,"Romance"
132344,"Drama"
134411,"Thriller"
134411,"Drama"
145135,"Science Fiction"
145135,"Thriller"
145135,"Horror"
81005,"Action"
146203,"Horror"
146203,"Thriller"
72559,"Adventure"
72559,"Action"
72559,"Science Fiction"
72559,"Thriller"
86825,"Drama"
86825,"Horror"
86825,"Thriller"
152259,"Thriller"
157117,"Documentary"
157117,"Music"
68728,"Fantasy"
68728,"Adventure"
68728,"Family"
102362,"Thriller"
102362,"Action"
102362,"Crime"
102362,"Drama"
49519,"Fantasy"
49519,"Animation"
49519,"Adventure"
49519,"Comedy"
49519,"Family"
136403,"Comedy"
127372,"Drama"
127372,"History"
127372,"War"
150117,"Comedy"
150117,"Romance"
124459,"Comedy"
122081,"Drama"
122081,"Crime"
158011,"Thriller"
117263,"Action"
117263,"Thriller"
84199,"Drama"
84199,"Comedy"
84199,"Romance"
97367,"Drama"
97367,"Crime"
127867,"Comedy"
127867,"Fantasy"
127867,"Thriller"
72710,"Action"
72710,"Adventure"
72710,"Romance"
72710,"Science Fiction"
72710,"Thriller"
144340,"Comedy"
144340,"Drama"
144340,"Romance"
109428,"Horror"
68727,"Thriller"
68727,"Crime"
68727,"Drama"
68727,"Mystery"
62213,"Comedy"
62213,"Fantasy"
76493,"Comedy"
41154,"Action"
41154,"Comedy"
41154,"Science Fiction"
58595,"Adventure"
58595,"Fantasy"
58595,"Drama"
72197,"Animation"
72197,"Adventure"
72197,"Family"
72197,"Comedy"
94363,"Comedy"
94363,"Drama"
70981,"Science Fiction"
70981,"Adventure"
70981,"Mystery"
111440,"Horror"
111440,"Mystery"
111440,"Thriller"
92591,"Comedy"
92591,"Crime"
92591,"Drama"
86555,"Drama"
86555,"Comedy"
50647,"Comedy"
83666,"Comedy"
83666,"Drama"
83666,"Romance"
80389,"Action"
80389,"Thriller"
80389,"Crime"
80389,"Drama"
49014,"Drama"
72358,"Drama"
72358,"Comedy"
84332,"Comedy"
84332,"Romance"
84332,"Science Fiction"
84332,"Drama"
80321,"Family"
80321,"Animation"
84355,"Drama"
84355,"Comedy"
22855,"Animation"
22855,"Action"
22855,"Adventure"
62177,"Animation"
62177,"Adventure"
62177,"Comedy"
62177,"Family"
62177,"Action"
62177,"Fantasy"
13761,"Adventure"
13761,"Animation"
13761,"Romance"
13761,"Family"
76494,"Romance"
76494,"Comedy"
76494,"Drama"
81836,"Comedy"
72331,"Horror"
80585,"Comedy"
80585,"Drama"
80585,"Music"
80585,"Romance"
88005,"Comedy"
88005,"Drama"
88005,"Romance"
88005,"Science Fiction"
13042,"Animation"
13042,"Family"
13932,"Animation"
13932,"Family"
13932,"Adventure"
72105,"Comedy"
72105,"Fantasy"
77930,"Drama"
77930,"Comedy"
83770,"Adventure"
83770,"Drama"
95516,"Drama"
95516,"Thriller"
95516,"Crime"
1930,"Action"
1930,"Adventure"
1930,"Fantasy"
23823,"Horror"
23823,"Thriller"
57800,"Animation"
57800,"Comedy"
57800,"Adventure"
57800,"Family"
84175,"Drama"
84175,"Fantasy"
98548,"Drama"
82525,"Crime"
82525,"Drama"
82525,"Thriller"
13929,"Animation"
13929,"Family"
80035,"Comedy"
80035,"Science Fiction"
73567,"Drama"
73567,"Thriller"
13930,"Animation"
13930,"Family"
13930,"Comedy"
103332,"Comedy"
103332,"Romance"
103332,"Fantasy"
103332,"Drama"
64635,"Action"
64635,"Science Fiction"
64635,"Adventure"
64635,"Thriller"
37724,"Action"
37724,"Adventure"
37724,"Thriller"
77953,"Comedy"
82696,"Drama"
82696,"Comedy"
82696,"Romance"
77174,"Family"
77174,"Animation"
77174,"Adventure"
77174,"Comedy"
82650,"Comedy"
82650,"Family"
84184,"Drama"
84184,"Comedy"
84184,"Romance"
109513,"Action"
109513,"Comedy"
109513,"Romance"
14128,"Animation"
14128,"Family"
14128,"Fantasy"
14128,"Romance"
49526,"Crime"
49526,"Action"
49526,"Thriller"
71864,"Fantasy"
71864,"Drama"
71864,"Comedy"
71864,"Family"
82633,"Crime"
82633,"Drama"
71668,"Horror"
71668,"Thriller"
71668,"Comedy"
89691,"Horror"
89691,"Thriller"
84334,"Documentary"
77883,"Horror"
77883,"Thriller"
79694,"Horror"
79694,"Thriller"
84174,"Comedy"
84174,"Romance"
83686,"Drama"
83686,"Thriller"
114150,"Comedy"
114150,"Music"
114150,"Romance"
77948,"Action"
77948,"Thriller"
59967,"Action"
59967,"Thriller"
59967,"Science Fiction"
84188,"Drama"
84188,"Thriller"
84188,"Crime"
87428,"Comedy"
84329,"Comedy"
84329,"Drama"
84329,"Crime"
71679,"Action"
71679,"Horror"
71679,"Science Fiction"
87825,"Drama"
87825,"Romance"
68722,"Drama"
49049,"Action"
49049,"Science Fiction"
60599,"Drama"
60599,"Thriller"
77016,"Crime"
77016,"Drama"
77016,"Thriller"
84348,"Horror"
84348,"Thriller"
84892,"Drama"
84892,"Romance"
103328,"Drama"
103328,"Fantasy"
75638,"Thriller"
82675,"Action"
82675,"Thriller"
82675,"Crime"
82675,"Drama"
82390,"Thriller"
82505,"Horror"
82505,"Thriller"
86597,"Horror"
86597,"Mystery"
86597,"Thriller"
80271,"Drama"
80271,"Comedy"
80271,"Romance"
70667,"Adventure"
70667,"History"
90125,"Documentary"
62214,"Animation"
62214,"Comedy"
62214,"Family"
82507,"Horror"
82507,"Thriller"
82507,"Mystery"
76492,"Animation"
76492,"Comedy"
76492,"Family"
76492,"Fantasy"
68734,"Drama"
68734,"Thriller"
86838,"Comedy"
86838,"Crime"
86838,"Thriller"
84306,"Comedy"
84306,"Drama"
75736,"Drama"
75736,"Action"
75736,"Thriller"
82990,"Horror"
94348,"Action"
94348,"Thriller"
94348,"Crime"
94348,"Mystery"
83542,"Drama"
83542,"Science Fiction"
61012,"Thriller"
61012,"Horror"
61012,"Mystery"
82684,"Drama"
87826,"Action"
87826,"Comedy"
64689,"Crime"
64689,"Thriller"
84287,"Documentary"
84287,"Drama"
113947,"Drama"
113947,"Romance"
113947,"Comedy"
82690,"Family"
82690,"Animation"
82690,"Comedy"
82690,"Adventure"
82693,"Drama"
82693,"Comedy"
82693,"Romance"
87502,"Drama"
96724,"Drama"
96724,"Romance"
87827,"Adventure"
87827,"Drama"
87827,"Action"
97430,"Action"
46429,"Action"
46429,"Horror"
46429,"Western"
123105,"Horror"
123105,"Science Fiction"
123105,"Thriller"
127493,"Action"
127493,"Crime"
127493,"Drama"
127493,"Thriller"
65851,"Comedy"
65851,"Documentary"
65851,"Action"
80215,"Documentary"
123025,"Action"
123025,"Animation"
72976,"Drama"
72976,"War"
50620,"Adventure"
50620,"Fantasy"
50620,"Drama"
50620,"Romance"
58547,"Comedy"
58547,"Drama"
60747,"War"
60747,"Action"
60747,"Thriller"
60747,"Science Fiction"
97614,"Crime"
97614,"Drama"
97614,"Thriller"
102780,"Drama"
102780,"Fantasy"
102780,"Thriller"
85446,"Music"
85446,"Drama"
85446,"Romance"
140420,"Animation"
140420,"Romance"
140420,"Family"
94380,"Action"
94380,"Drama"
152795,"Drama"
152795,"Science Fiction"
152795,"Animation"
112336,"Drama"
49051,"Adventure"
49051,"Fantasy"
49051,"Action"
97630,"Thriller"
97630,"Drama"
97630,"History"
125490,"Science Fiction"
125490,"Horror"
139567,"Action"
139567,"Crime"
139567,"Drama"
139567,"Thriller"
82654,"Horror"
82654,"Romance"
82654,"Comedy"
77875,"Comedy"
77875,"Romance"
75780,"Crime"
75780,"Drama"
75780,"Thriller"
68718,"Drama"
68718,"Western"
89492,"Comedy"
82695,"Music"
82695,"Drama"
82695,"Romance"
121826,"Drama"
121826,"Comedy"
121826,"Romance"
97051,"Thriller"
97051,"Horror"
44244,"Drama"
44244,"Comedy"
44244,"Music"
44244,"Romance"
44244,"Family"
88042,"Comedy"
75761,"Horror"
75761,"Comedy"
134597,"Horror"
134597,"Thriller"
133694,"Drama"
82682,"Crime"
82682,"Drama"
82682,"Action"
82682,"Thriller"
87496,"Drama"
87496,"Thriller"
68812,"Thriller"
68812,"Crime"
68812,"Drama"
139038,"Comedy"
139038,"Horror"
76640,"Action"
76640,"Crime"
76640,"Thriller"
132232,"Horror"
145197,"Drama"
145197,"Science Fiction"
98357,"Thriller"
98357,"Crime"
98357,"Drama"
87818,"Comedy"
119283,"Action"
119283,"Crime"
117974,"Horror"
117974,"Comedy"
117974,"Adventure"
117974,"Crime"
60304,"Fantasy"
60304,"Horror"
60304,"Action"
87499,"Drama"
87499,"Thriller"
58244,"Romance"
58244,"Science Fiction"
58244,"Drama"
58244,"Fantasy"
121824,"Thriller"
121824,"Comedy"
121824,"Action"
150202,"Horror"
150202,"Drama"
150202,"Thriller"
109421,"Thriller"
109421,"Crime"
109421,"Drama"
109431,"Comedy"
109431,"Crime"
87436,"Horror"
98567,"Action"
98567,"Adventure"
109491,"Fantasy"
109491,"Drama"
109491,"Romance"
47964,"Action"
47964,"Thriller"
107811,"Comedy"
112949,"Romance"
123678,"Documentary"
84330,"Documentary"
68179,"Animation"
68179,"Comedy"
68179,"Adventure"
68179,"Family"
68179,"Science Fiction"
138832,"Comedy"
138832,"Crime"
109418,"Comedy"
59859,"Action"
59859,"Adventure"
59859,"Crime"
87421,"Science Fiction"
87421,"Action"
87421,"Thriller"
151960,"Animation"
151960,"Family"
151960,"Adventure"
151960,"Comedy"
158999,"Documentary"
115348,"Drama"
115348,"Thriller"
115782,"Drama"
115782,"History"
123553,"Action"
123553,"Adventure"
123553,"Drama"
123553,"Mystery"
123553,"Romance"
123553,"Fantasy"
132363,"Drama"
157360,"Comedy"
152748,"Western"
152748,"Drama"
152748,"Crime"
152748,"Romance"
122906,"Comedy"
122906,"Drama"
122906,"Science Fiction"
199373,"Thriller"
199373,"Crime"
83899,"Horror"
83899,"Thriller"
83899,"Mystery"
169209,"Action"
169209,"Drama"
111190,"Drama"
164558,"Documentary"
164558,"Music"
146223,"Mystery"
146223,"Drama"
146223,"Crime"
146223,"Thriller"
146227,"Action"
146227,"Crime"
49047,"Science Fiction"
49047,"Thriller"
49047,"Drama"
207768,"Thriller"
207768,"Horror"
207768,"Crime"
212716,"Drama"
212716,"Comedy"
212716,"Romance"
146233,"Drama"
146233,"Thriller"
146233,"Crime"
164457,"Thriller"
164457,"Drama"
164457,"Crime"
156711,"Comedy"
156711,"Romance"
91586,"Horror"
91586,"Thriller"
96721,"Drama"
96721,"Action"
112205,"Crime"
112205,"Comedy"
112205,"Action"
129139,"Comedy"
129139,"Romance"
19458,"Drama"
19458,"Comedy"
19458,"Family"
129670,"Drama"
129670,"Adventure"
209263,"Comedy"
209263,"Drama"
209263,"Romance"
138697,"Comedy"
138697,"Drama"
146238,"Crime"
146238,"Thriller"
146238,"Drama"
209262,"History"
209262,"Drama"
209262,"Thriller"
209262,"Mystery"
109451,"Animation"
109451,"Family"
109451,"Comedy"
109424,"Action"
109424,"Drama"
109424,"Thriller"
106747,"Action"
106747,"Crime"
106747,"Thriller"
85889,"Crime"
85889,"Drama"
85889,"Comedy"
91745,"Drama"
91745,"Romance"
107846,"Action"
107846,"Thriller"
133805,"Drama"
133805,"Horror"
162903,"Drama"
162903,"Thriller"
109091,"Thriller"
109091,"Crime"
109091,"Drama"
146015,"Thriller"
146015,"Drama"
157370,"Drama"
157370,"Romance"
157370,"Thriller"
200481,"Animation"
200481,"Romance"
213121,"Animation"
213121,"Comedy"
213121,"Family"
190847,"Science Fiction"
190847,"Thriller"
190847,"Horror"
208134,"Comedy"
76338,"Action"
76338,"Adventure"
76338,"Fantasy"
152532,"Drama"
152532,"History"
97434,"Comedy"
97434,"Crime"
162215,"Drama"
162215,"Action"
162215,"Thriller"
162215,"War"
172803,"Drama"
172803,"Thriller"
175574,"Animation"
175574,"Comedy"
175574,"Family"
137093,"Comedy"
225703,"Comedy"
205220,"Drama"
203833,"Drama"
146304,"Comedy"
209274,"Drama"
101299,"Science Fiction"
101299,"Thriller"
101299,"Action"
101299,"Adventure"
57158,"Adventure"
57158,"Fantasy"
64686,"Action"
64686,"Adventure"
64686,"Fantasy"
146239,"Comedy"
41602,"Action"
41602,"Comedy"
41602,"Drama"
41602,"Romance"
41602,"Thriller"
109445,"Animation"
109445,"Adventure"
109445,"Family"
86829,"Drama"
86829,"Music"
106646,"Crime"
106646,"Drama"
106646,"Comedy"
204082,"Action"
204082,"Thriller"
192136,"Drama"
192136,"History"
152737,"Comedy"
152737,"Drama"
134366,"Horror"
168672,"Drama"
168672,"Crime"
116745,"Adventure"
116745,"Comedy"
116745,"Drama"
116745,"Fantasy"
152601,"Romance"
152601,"Science Fiction"
152601,"Drama"
215830,"Horror"
215830,"Thriller"
215830,"Mystery"
193756,"Action"
193756,"Drama"
193756,"Thriller"
193756,"War"
140823,"Comedy"
140823,"Drama"
140823,"History"
18269,"Animation"
87516,"Drama"
87516,"Thriller"
87516,"Mystery"
87516,"Action"
109443,"Comedy"
110415,"Action"
110415,"Science Fiction"
110415,"Drama"
166271,"Horror"
166271,"Mystery"
166271,"Thriller"
75612,"Action"
75612,"Science Fiction"
75612,"Adventure"
75612,"Mystery"
60281,"Drama"
60281,"Romance"
109410,"Drama"
127517,"Drama"
127517,"Thriller"
4258,"Comedy"
134374,"Thriller"
134374,"Crime"
134374,"Action"
106021,"Action"
106021,"Thriller"
109414,"Action"
109414,"Comedy"
68721,"Action"
68721,"Adventure"
68721,"Science Fiction"
77234,"Action"
77234,"Thriller"
103731,"Drama"
64682,"Drama"
64682,"Romance"
54138,"Action"
54138,"Adventure"
54138,"Science Fiction"
116741,"Comedy"
77987,"Drama"
77987,"Thriller"
77987,"Crime"
109439,"Comedy"
82992,"Action"
82992,"Thriller"
82992,"Crime"
137182,"Drama"
121986,"Comedy"
121986,"Drama"
104755,"Horror"
104755,"Thriller"
82700,"Science Fiction"
82700,"Action"
82700,"Adventure"
75656,"Thriller"
75656,"Crime"
77805,"Drama"
184125,"Drama"
184125,"Thriller"
184125,"Action"
147773,"Comedy"
147773,"Drama"
91739,"Comedy"
49521,"Action"
49521,"Adventure"
49521,"Fantasy"
49521,"Science Fiction"
156700,"Comedy"
156700,"Drama"
87567,"Comedy"
158015,"Science Fiction"
158015,"Horror"
158015,"Thriller"
96936,"Drama"
96936,"Crime"
62211,"Family"
62211,"Animation"
192538,"History"
192538,"Action"
192538,"Adventure"
103620,"Horror"
103620,"Crime"
103620,"Mystery"
103620,"Thriller"
68726,"Action"
68726,"Science Fiction"
68726,"Adventure"
72190,"Action"
72190,"Drama"
72190,"Horror"
72190,"Science Fiction"
72190,"Thriller"
68724,"Science Fiction"
68724,"Action"
68724,"Drama"
68724,"Thriller"
127373,"Drama"
126277,"Horror"
126277,"Thriller"
174772,"Science Fiction"
174772,"Thriller"
179826,"Mystery"
179826,"Thriller"
93456,"Animation"
93456,"Comedy"
93456,"Family"
117251,"Action"
117251,"Drama"
117251,"Thriller"
107985,"Comedy"
107985,"Action"
107985,"Science Fiction"
136418,"Action"
136418,"Thriller"
136795,"Action"
